product_id,product_name,product_category,product_brand,units_on_hand,unit_cost,tied_up_capital,daily_velocity,last_sale_date,oldest_unit_age_days,days_since_last_sale,days_of_supply,inventory_status
18430,Smartwool Men's Midweight Funnel Zip,Active,SmartWool,6,57.88,347.28,0.0,,2108,,,Dead Stock
3444,Purpura Erizo Womens Elegant Lace Collar Long Sleeve Dress,Dresses,Purpura Erizo,11,31.57,347.28,0.011111111111111112,2026-03-20,2277,37,990.0,Overstock
11132,Flexees Women's Adjusts To Me Wear Your Own Bra Torsette,Intimates,Flexees,15,23.14,347.13,0.011111111111111112,2026-03-27,2257,30,1350.0,Overstock
26032,G-Star Men's Base 2 Pack Tank T-Shirt,Underwear,G-Star,26,13.35,347.1,0.03333333333333333,2026-04-07,2300,19,780.0,Overstock
22406,Haggar Mens Textured Stripe Plain Front Pant,Pants,Haggar,21,16.53,347.09,0.0,,2271,,,Dead Stock
23469,Original Penguin Men's Zip Fly Short,Shorts,Original Penguin,10,34.71,347.07,0.022222222222222223,2026-04-21,2057,5,450.0,Overstock
21821,Louis Raphael LUXE 100% Wool Solid-Colored Modern-Fit Flat-Front Dress Pant,Pants,Louis Raphael,12,28.92,347.05,0.0,,2207,,,Dead Stock
10665,elomi Paloma Underwire Padded Bra (EL8420),Intimates,Elomi,10,34.7,347.04,0.011111111111111112,2026-03-18,2287,39,900.0,Overstock
1054,Roxy Juniors Elm Stripe Pull Over Sweater,Sweaters,Roxy,12,28.92,347.0,0.0,,1864,,,Dead Stock
3227,Patty Women Gorgeous Hoodie Cable Jumper Knit Casual Party Mini Dress,Dresses,Patty,14,24.78,346.94,0.011111111111111112,2026-02-01,2203,84,1260.0,Overstock
27467,Quiksilver Men's Cypher Kelly Nomad Boardshort,Swim,Quiksilver,9,38.55,346.91,0.0,,2015,,,Dead Stock
13549,Becca by Rebecca Virtue Taj Mahal One Piece Halter,Swim,Becca by Rebecca Virtue,6,57.82,346.9,0.0,,2205,,,Dead Stock
19106,Volcom Men's Friday Night Sweater,Sweaters,Volcom,11,31.53,346.88,0.0,,1919,,,Dead Stock
17016,Men's UA EVO ColdGearÂ® Hoody Tops by Under Armour,Tops & Tees,Under Armour,15,23.12,346.87,0.011111111111111112,2026-03-11,2216,46,1350.0,Overstock
1747,So So Happy Junior Lucky with LOVE White Hoodie,Fashion Hoodies & Sweatshirts,So So Happy,14,24.77,346.85,0.0,,2291,,,Dead Stock
26084,HUGO BOSS Men's Button Front 2 Pack Boxer Set,Underwear,HUGO BOSS,20,17.34,346.8,0.011111111111111112,2026-02-22,2282,63,1800.0,Overstock
17669,Men's Eve Tattooed Woman in Garden of Eden by Jarad Bryant Black Market Art ALC Tattoo Zippered Hoodie,Fashion Hoodies & Sweatshirts,Black Market-Lowbrow,14,24.77,346.76,0.0,,2208,,,Dead Stock
23802,Kuhl Men's Burr Zip-Front Canvas Jacket,Outerwear & Coats,Kuhl,8,43.34,346.72,0.011111111111111112,2026-04-18,1827,8,720.0,Overstock
27782,Reef Men's Vintage Circle Rash Swimwear,Swim,Reef,15,23.11,346.67,0.022222222222222223,2026-04-25,2211,1,675.0,Overstock
24120,Carhartt J291 Men's Denim Jean Jacket/Unlined,Outerwear & Coats,Carhartt,10,34.66,346.63,0.011111111111111112,2026-04-13,2232,13,900.0,Overstock
9678,Maternity Nursing Wrap Top Sleep Set Sleepwear,Sleep & Lounge,Baby Be Mine,9,38.51,346.62,0.011111111111111112,2026-02-15,2030,70,810.0,Overstock
27327,Majestic International Men's Napa Terry Velour Shawl Robe,Sleep & Lounge,Majestic International,11,31.51,346.56,0.0,,2266,,,Dead Stock
7985,Judith March Fabulously Stunning Bright Green Jacket/Blazer with Bow Accent on Shoulder,Blazers & Jackets,Ks,11,31.5,346.54,0.011111111111111112,2026-03-19,2231,38,990.0,Overstock
14892,Angel Contemporary Knot Pregnancy and Nursing Lounge Dress,Maternity,Ecoscapes,14,24.75,346.53,0.0,,2241,,,Dead Stock
19776,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER VNECK CHOCOLATE WARM & SOFT,Sweaters,The Little Alpaca's House,21,16.5,346.4,0.022222222222222223,2026-04-16,2158,10,945.0,Overstock
22623,J.C. Rags Men's Stretch Twill Chinos Pant,Pants,J.C. Rags,7,49.48,346.39,0.0,,2100,,,Dead Stock
4027,Prom Chiffon Strapless Sweetheart Dress Long Gown #2875,Dresses,US Fairytailes,8,43.3,346.37,0.0,,2306,,,Dead Stock
8700,Women's Guide Gear Snowflake Jacket,Outerwear & Coats,Guide Gear,10,34.64,346.36,0.0,,2022,,,Dead Stock
20445,Paul Malone Wedding Vest Set Champagne 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,14,24.74,346.34,0.011111111111111112,2026-04-21,2248,5,1260.0,Overstock
13546,Womens Plus Size Longitude Swimdress Swimsuit Long Tankini Swimwear Black/Hot Pink or Black/White 16W-26W,Swim,Longitude,16,21.65,346.33,0.022222222222222223,2026-04-11,1979,15,720.0,Overstock
28944,Stetson Men's Alamo Hat,Accessories,Stetson,10,34.63,346.32,0.011111111111111112,2026-02-14,2047,71,900.0,Overstock
23996,Calvin Klein Men's Coat,Outerwear & Coats,Calvin Klein,6,57.72,346.29,0.011111111111111112,2026-04-21,1814,5,540.0,Overstock
4333,Levi's Women's Petite Mid Rise Skinny Jean,Jeans,Levi's,18,19.23,346.23,0.0,,2243,,,Dead Stock
8420,MICHAEL Michael Kors Women's Petite Double-Breasted Buckled Belt Trench Coat,Outerwear & Coats,MICHAEL Michael Kors,6,57.7,346.2,0.0,,2035,,,Dead Stock
9869,Big Feet Pjs Red (701) Plush Footed Pajama with Hood Non-Drop Seat,Sleep & Lounge,Big Feet Pajama Co.,10,34.61,346.14,0.0,,1922,,,Dead Stock
24307,RVCA Men's Bay Breaker Windbreaker Jacket,Outerwear & Coats,RVCA,12,28.84,346.11,0.011111111111111112,2026-04-10,2276,16,1080.0,Overstock
15141,Ripe Maternity Women's Tiffany Dress,Maternity,Ripe Maternity,19,18.22,346.1,0.011111111111111112,2026-04-19,2264,7,1710.0,Overstock
27311,MARRIKAS Unisex SMALL Egyptian Cotton BLACK ROBE,Sleep & Lounge,Marrikas,14,24.72,346.02,0.022222222222222223,2026-03-29,2244,28,630.0,Overstock
24318,Augusta Sportswear Hooded Taffeta Flannel Lined Jacket. 3277,Outerwear & Coats,Augusta,18,19.22,345.9,0.011111111111111112,2026-03-30,2044,27,1620.0,Overstock
4382,Levi's Women's 505 Classic Straight Leg Jean,Jeans,Levi's,17,20.34,345.86,0.03333333333333333,2026-04-23,2196,3,510.0,Overstock
7811,Yoana Baraschi Women's Red Carpet Sequined Tux Blazer,Blazers & Jackets,Yoana Baraschi,6,57.64,345.84,0.022222222222222223,2026-04-07,2263,19,270.0,Overstock
19084,IZOD Men's Tipped Shaker Sweater,Sweaters,IZOD,22,15.72,345.84,0.0,,2264,,,Dead Stock
22179,Element Young men's Howland Pant,Pants,Element,14,24.7,345.81,0.022222222222222223,2026-04-21,2265,5,630.0,Overstock
13433,Profile by Gottex Pixel Bandeau Tankini Top,Swim,Profile,11,31.43,345.77,0.0,,1979,,,Dead Stock
8730,Black Faux Leather Bomber Jacket with Removable Knit Hood,Outerwear & Coats,Outerwears,10,34.58,345.75,0.011111111111111112,2026-04-20,1861,6,900.0,Overstock
24039,Calvin Klein Men's Field Jacket,Outerwear & Coats,Calvin Klein,7,49.39,345.74,0.011111111111111112,2026-02-11,2245,74,630.0,Overstock
12295,Frederick's of Hollywood Floral Fantasy Teddy Womens,Intimates,Frederick's of Hollywood,13,26.59,345.7,0.011111111111111112,2026-03-09,2029,48,1170.0,Overstock
23643,DC Shoes Pivot Men's Nylon Zip Up Jacket,Outerwear & Coats,DC,17,20.34,345.7,0.0,,2269,,,Dead Stock
14668,NOM Women's Maternity Zora Maxi Dress,Maternity,NOM,9,38.41,345.68,0.0,,2035,,,Dead Stock
22714,Haggar Men's Classic Fit Pleat Front Gabardine Casual Short,Shorts,Haggar,16,21.6,345.66,0.0,,2301,,,Dead Stock
2670,Icebreaker Women's Chakra Zip Bodyfit 200 Top,Active,Icebreaker,7,49.38,345.64,0.022222222222222223,2026-03-18,2258,39,315.0,Overstock
11314,Marena Support Girdle with Suspenders and Short Legs (F5 Certified Compression Garment),Intimates,ComfortWear,6,57.6,345.61,0.011111111111111112,2026-03-22,2146,35,540.0,Overstock
7456,Anne Klein Women's Petite Classic Skirt,Skirts,Anne Klein,16,21.6,345.6,0.011111111111111112,2026-04-02,1776,24,1440.0,Overstock
22572,Flat Front Mens Pants 100% Wool Super 150S Dark Brown,Pants,Leonardo Valenti,6,57.6,345.6,0.011111111111111112,2026-03-30,2279,27,540.0,Overstock
11669,Hanro Women's Simply Satin Cotton Camisole,Intimates,Hanro,11,31.42,345.58,0.022222222222222223,2026-03-15,2151,42,495.0,Overstock
13272,Elan Gauzes Pants,Swim,Elan,11,31.42,345.58,0.011111111111111112,2026-04-17,2130,9,990.0,Overstock
18807,Port Authority Interlock Mock Turtleneck (K321) Available in 10 Colors,Sweaters,Port Authority,12,28.8,345.54,0.0,,2195,,,Dead Stock
156,Devon & Jones Pink Ladies 3/4 Sleeve Poplin Blouse. DP625W,Tops & Tees,Devon & Jones,16,21.59,345.51,0.011111111111111112,2026-02-24,2240,61,1440.0,Overstock
8591,Tri-Mountain Womens 95% Polyester 5% Nylon Woven Poly-filled Quilted Sleeveless W/RJacket.,Outerwear & Coats,Tri-Mountain,10,34.55,345.49,0.0,,2252,,,Dead Stock
7534,Mango Women's Cropped BouclÃ© Jacket - Isabella,Blazers & Jackets,MANGO,11,31.41,345.47,0.0,,2014,,,Dead Stock
28210,ALPINESTARS Men's Rival 2 Boardshort,Swim,Alpinestars,9,38.38,345.42,0.0,,1754,,,Dead Stock
22723,DC Men's Lanai Boardshort,Shorts,DC,13,26.57,345.38,0.011111111111111112,2026-04-22,2241,4,1170.0,Overstock
11855,Mary Green Solid Silk Chemise (SB12),Intimates,Mary Green,9,38.36,345.24,0.0,,2258,,,Dead Stock
18409,Leo Upper Body Full Compression Men's Shaper,Active,Leonisa,14,24.66,345.24,0.0,,1937,,,Dead Stock
12991,Roxy Women's Cool Swell Boardshort,Swim,Roxy,16,21.57,345.18,0.011111111111111112,2026-04-07,2191,19,1440.0,Overstock
27100,Super Mario Men's Pajama Set,Sleep & Lounge,Super Mario,17,20.3,345.1,0.011111111111111112,2026-01-31,2140,85,1530.0,Overstock
1728,Hurley Juniors Citizen Zip Fleece,Fashion Hoodies & Sweatshirts,Hurley,10,34.5,345.0,0.0,,2033,,,Dead Stock
27707,Speedo Boys 8-20 Youth Circle Sound Splice Xtra Life Lycra Jammer,Swim,Speedo,13,26.54,345.0,0.03333333333333333,2026-04-22,1995,4,390.0,Overstock
28053,Ted Baker Men's Stroppi Side Seam Short,Swim,Ted Baker,15,23.0,344.97,0.0,,2285,,,Dead Stock
7594,AK Anne Klein Women's Longsleeve Shawl Collar One Button Jacket,Blazers & Jackets,Anne Klein,7,49.28,344.95,0.011111111111111112,2026-03-17,1987,40,630.0,Overstock
18968,Calvin Klein Sportswear Men's Merino Color Blocked V-Neck Sweater,Sweaters,Calvin Klein,15,23.0,344.95,0.0,,2199,,,Dead Stock
19418,Cardigan Sweater Full Zip,Sweaters,Edwards Garment,11,31.35,344.89,0.0,,1334,,,Dead Stock
16146,Christmas Santa Claus Hawaiian Shirt,Tops & Tees,Pacific Legend,15,22.99,344.85,0.0,,2132,,,Dead Stock
23821,Helly Hansen Men's Voss Jacket,Outerwear & Coats,Helly Hansen,16,21.55,344.8,0.011111111111111112,2026-04-08,2280,18,1440.0,Overstock
25700,Pull-In Men's Fashion Jura,Underwear,Pull-in,18,19.16,344.79,0.022222222222222223,2026-04-04,2044,22,810.0,Overstock
23683,Kenneth Cole Men's Melton Car Coat,Outerwear & Coats,Kenneth Cole,8,43.1,344.77,0.011111111111111112,2026-03-27,2229,30,720.0,Overstock
19681,Fred Perry Men's Vintage Marl Crew Neck Sweater,Sweaters,Fred Perry,6,57.46,344.74,0.011111111111111112,2026-02-23,1687,62,540.0,Overstock
18910,Geoffrey Beene Men's Stripe Cardigan Sweater,Sweaters,Geoffrey Beene,16,21.55,344.74,0.0,,2188,,,Dead Stock
8378,BGSD Women's Empire Seamed Wool Blend Pea Coat in Black or Camel,Outerwear & Coats,BGSD,6,57.46,344.73,0.022222222222222223,2026-04-18,1172,8,270.0,Overstock
16355,Harley-DavidsonÂ® Men's Black Label #1 HDMC Long Sleeve Ride 2 Live T-Shirt. 302917340,Tops & Tees,Harley-Davidson,13,26.52,344.71,0.0,,2199,,,Dead Stock
20092,Men's Single Breasted 3 Button Gray Pinstripe Super 150's Wool Feel Dress Suit,Suits & Sport Coats,Giorgio Cerruti,14,24.62,344.71,0.022222222222222223,2026-04-22,2089,4,630.0,Overstock
19823,Kenneth Cole Reaction Men's Gray Solid Suit Separate Coat,Suits & Sport Coats,Kenneth Cole REACTION,9,38.3,344.67,0.0,,2253,,,Dead Stock
10013,Soft Ones Women's 11160 Robe,Sleep & Lounge,Soft Ones,13,26.51,344.66,0.0,,2098,,,Dead Stock
3859,American Apparel Stretch Floral Lace Long Sleeve Mini Dress,Dresses,American Apparel,13,26.51,344.63,0.011111111111111112,2026-03-26,2135,31,1170.0,Overstock
4975,Not Your Daughter's Jeans Women's Petite Jade Legging,Jeans,Not Your Daughter's Jeans,6,57.43,344.57,0.0,,2152,,,Dead Stock
13031,Jantzen Women's Seashore Maillot,Swim,Jantzen,9,38.28,344.52,0.011111111111111112,2026-04-24,2290,2,810.0,Overstock
23963,Dockers Men's Limited Offer Classic Melton Wool Pea Coat,Outerwear & Coats,Dockers,13,26.5,344.5,0.011111111111111112,2026-02-24,2182,61,1170.0,Overstock
28094,Burnside Men's Wring Boardshort,Swim,Burnside,17,20.26,344.45,0.044444444444444446,2026-04-13,2271,13,382.5,Overstock
4908,Liverpool Jeans Company Women's Color Your World Sadie Straight,Jeans,Liverpool Jeans Company,8,43.05,344.44,0.0,,1940,,,Dead Stock
20715,Lee Men's Dungarees Relaxed Midweight Bootcut Jean,Jeans,Lee,12,28.7,344.4,0.011111111111111112,2026-02-24,2303,61,1080.0,Overstock
17253,Harley-Davidson Ramstein Germany Skull Text Hooded Fleece Mens,Fashion Hoodies & Sweatshirts,Harley-Davidson,12,28.7,344.39,0.0,,2159,,,Dead Stock
21267,Wrangler Men's Xtreme Relaxed Competition Jean,Jeans,Wrangler,10,34.43,344.34,0.0,,2108,,,Dead Stock
1611,Fox Womens Juniors Medalist Track Jacket,Fashion Hoodies & Sweatshirts,Fox,13,26.49,344.33,0.011111111111111112,2026-04-04,2175,22,1170.0,Overstock
21450,Elwood Clothing Men's Drifter Jean,Jeans,Elwood,10,34.43,344.32,0.011111111111111112,2026-03-08,2042,49,900.0,Overstock
28178,Fox Men's Hydrotonic Hybrid Short,Swim,Fox,12,28.69,344.29,0.0,,2214,,,Dead Stock
19653,Meister Zip Mock Turtleneck Mens,Sweaters,Meister,17,20.25,344.29,0.0,,2254,,,Dead Stock
21086,Kenneth Cole Men's Straight Leg Jean,Jeans,Kenneth Cole,9,38.24,344.16,0.0,,1843,,,Dead Stock
23078,Harbor Bay Big & Tall Elastic-Waist Twill Shorts,Shorts,Harbor Bay,18,19.12,344.16,0.011111111111111112,2026-03-10,2113,47,1620.0,Overstock
24175,Devon & Jones Men's Classic Reversible Jacket D785,Outerwear & Coats,Devon & Jones,11,31.28,344.04,0.011111111111111112,2026-04-14,2210,12,990.0,Overstock
6898,Tommy Hilfiger Plain Front Shorts,Shorts,Tommy Hilfiger,17,20.24,344.04,0.0,,2279,,,Dead Stock
27711,Oneill Men's Grinder Ue Boardshort,Swim,O'Neill,11,31.27,343.93,0.011111111111111112,2026-03-11,2296,46,990.0,Overstock
8615,Volcom Juniors Enemy Lines Windbreaker Jacket,Outerwear & Coats,Volcom,13,26.45,343.91,0.0,,2081,,,Dead Stock
18154,ASICS Men's Myles II Running Pant,Active,ASICS,15,22.93,343.91,0.0,,2288,,,Dead Stock
19353,Chaps Big and Tall Argyle V-Neck Vest,Sweaters,Chaps,18,19.1,343.85,0.0,,2086,,,Dead Stock
21212,Dickies Men's Slim Straight Fit Bull Denim Jean,Jeans,Dickies,13,26.45,343.85,0.0,,2258,,,Dead Stock
21071,Antique Rivet Young Men's Terrence Jean,Jeans,Antique Rivet,20,17.19,343.83,0.022222222222222223,2026-04-13,1952,13,900.0,Overstock
11159,Bali Women's Bali Powershape Pretty Cami With Bra,Intimates,Bali,12,28.65,343.82,0.022222222222222223,2026-03-03,2252,54,540.0,Overstock
8400,STEVE MADDEN Belted Wool-Blend Coat [OLA307H],Outerwear & Coats,Steve Madden,10,34.38,343.78,0.0,,1775,,,Dead Stock
22547,Tallia Plain Front Pants,Pants,Tallia,13,26.44,343.74,0.022222222222222223,2026-02-19,2161,66,585.0,Overstock
3495,aryn K Women's Long Sleeve Lace Mini Dress,Dresses,Aryn K,9,38.19,343.71,0.011111111111111112,2026-03-13,2085,44,810.0,Overstock
20945,Wrangler Men's 20X No. 33 Relaxed Straight Leg Jean,Jeans,Wrangler,11,31.24,343.64,0.0,,2231,,,Dead Stock
3581,Hot Leopard Halter Evening Gown Sexy Long Maxi Dress,Dresses,Hot from Hollywood,14,24.55,343.63,0.011111111111111112,2026-04-19,2277,7,1260.0,Overstock
4506,Levi's Juniors 524 Too Superlow Boot Cut Jean,Jeans,Levi's,16,21.47,343.59,0.022222222222222223,2026-04-04,2305,22,720.0,Overstock
10498,Glamorise Women's Complete Comfort Front Close Leisure Bra #1803,Intimates,Glamorise,16,21.47,343.59,0.011111111111111112,2026-02-07,2016,78,1440.0,Overstock
12383,Nightdress,Intimates,Coquette,19,18.08,343.58,0.011111111111111112,2026-02-27,2264,58,1710.0,Overstock
2605,adidas Women's You're The One Full Zip Fleece Hoodie,Active,adidas,19,18.08,343.52,0.011111111111111112,2026-03-08,2295,49,1710.0,Overstock
20598,7 For All Mankind Men's Brett Modern Bootcut Jean,Jeans,7 For All Mankind,5,68.69,343.47,0.011111111111111112,2026-03-11,1810,46,450.0,Overstock
23014,Lee Men's Big & Tall Belted Wyoming Printed Cargo Short,Shorts,Lee,20,17.17,343.42,0.011111111111111112,2026-03-09,2244,48,1800.0,Overstock
1405,Quilted Microfiber Vest / Regular,Sweaters,Orvis,9,38.16,343.41,0.0,,2288,,,Dead Stock
15091,A Pea in the Pod: Splendid Fold Over Belly Jersey Knit Ruched Maternity Yoga Pants,Maternity,Splendid,10,34.34,343.4,0.011111111111111112,2026-04-20,1785,6,900.0,Overstock
10449,Wacoal Women's Embrace Lace Bra,Intimates,Wacoal,14,24.53,343.39,0.0,,2240,,,Dead Stock
23868,Tri-Mountain Men's Big And Tall All-Season Water Resistant Hooded Jacket. 3600,Outerwear & Coats,Tri-Mountain,10,34.34,343.39,0.022222222222222223,2026-03-31,2255,26,450.0,Overstock
1721,Adult Unisex Live Love Volley Full Zip Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,Activewear Apparel,17,20.2,343.35,0.0,,2228,,,Dead Stock
14592,Lilo Maternity Cotton Cable V-neck Sweater,Maternity,Lilo Maternity,17,20.19,343.3,0.011111111111111112,2026-04-16,2290,10,1530.0,Overstock
3945,Calvin Klein Women's Career Ponte Dress,Dresses,Calvin Klein,6,57.22,343.3,0.011111111111111112,2026-02-16,2264,69,540.0,Overstock
13580,Sheer Pants - 2 Colors,Swim,UjENA,18,19.07,343.22,0.011111111111111112,2026-03-03,2208,54,1620.0,Overstock
5576,Catherine Malandrino Women's Skinny Stretch Wool Pant,Pants & Capris,Catherine Malandrino,8,42.89,343.1,0.011111111111111112,2026-04-24,1887,2,720.0,Overstock
13193,JAG Women's Swimwear Mesh Attack No Worries Tankini Top,Swim,JAG,12,28.58,343.01,0.011111111111111112,2026-02-09,2086,76,1080.0,Overstock
20175,Tuxedo Vest - Solid Satin with Matching Pin Ascot Turquoise,Suits & Sport Coats,Cardi,10,34.3,342.99,0.0,,2285,,,Dead Stock
13815,LeSportsac Deluxe Everyday Cross-Body,Accessories,LeSportsac,9,38.1,342.94,0.011111111111111112,2026-04-18,1907,8,810.0,Overstock
1037,Woolrich Women's Windward Cardigan Coat,Sweaters,Woolrich,8,42.87,342.94,0.011111111111111112,2026-04-13,1970,13,720.0,Overstock
19359,Woolrich Men's First Fork Turtleneck GARNET (Red) Size M,Sweaters,Woolrich,17,20.17,342.94,0.0,,2205,,,Dead Stock
12676,BraBag Buxom 2107 The Tosca Moulded Travel Bag (D to G cups) 2107,Intimates,Brabag,11,31.17,342.91,0.011111111111111112,2026-04-11,1824,15,990.0,Overstock
17127,Harley-DavidsonÂ® Men's Screamin' Eagle Performance Medallion Hooded Sweatshirt. HARLMS0048,Fashion Hoodies & Sweatshirts,Harley-Davidson,10,34.29,342.91,0.0,,2179,,,Dead Stock
11260,Marena Support Girdle with Suspenders and Medium Legs (F5 Certified Compression Garment),Intimates,ComfortWear,6,57.15,342.87,0.022222222222222223,2026-04-19,1155,7,270.0,Overstock
3466,Moonar Chiffon Strapless Sweetheart Straight Prom Formal Gown Party Bridesmaid Wedding Dress,Dresses,Moonar,10,34.28,342.78,0.0,,1732,,,Dead Stock
16864,Columbia Men's Bonehead Short Sleeve Shirt Tall,Tops & Tees,Columbia,14,24.48,342.75,0.011111111111111112,2026-03-01,2160,56,1260.0,Overstock
828,Sofie Women's 100% Cashmere Classic Cashmere Cardigan,Sweaters,Sofie,9,38.08,342.75,0.0,,2199,,,Dead Stock
8654,Kuhl Tara Jacket - Womens,Outerwear & Coats,Kuhl,9,38.08,342.72,0.011111111111111112,2026-04-21,2209,5,810.0,Overstock
15815,Swim 365 Plus Size Swimsuit Surplice swimdress,Plus,Swim 365,8,42.84,342.68,0.0,,2268,,,Dead Stock
19671,Nautica Men's Striped Crewneck Sweater,Sweaters,Nautica,16,21.42,342.64,0.022222222222222223,2026-04-15,2212,11,720.0,Overstock
16130,Polo Ralph Lauren Men Pony Logo T-Shirt,Tops & Tees,Ralph Lauren,17,20.15,342.62,0.022222222222222223,2026-02-21,1690,64,765.0,Overstock
924,Roxy Juniors Rochester Sweater,Sweaters,Roxy,14,24.47,342.59,0.0,,1934,,,Dead Stock
23847,IZOD Men's Solid Three In One Systems Jacket,Outerwear & Coats,IZOD,9,38.07,342.59,0.0,,2271,,,Dead Stock
10611,Medela Comfort Nursing Bra,Intimates,Medela,16,21.41,342.58,0.03333333333333333,2026-04-19,2248,7,480.0,Overstock
665,Volcom Juniors Encore Flannel Top,Tops & Tees,Volcom,12,28.54,342.54,0.0,,2257,,,Dead Stock
21033,Silver Jeans Men's Nash Heritage Slim Fit Jean,Jeans,Silver Jeans,7,48.93,342.5,0.011111111111111112,2026-04-19,1889,7,630.0,Overstock
11693,Hanro Women's Moments Wide Lace Spaghetti Camisole,Intimates,Hanro,7,48.93,342.5,0.011111111111111112,2026-01-31,2175,85,630.0,Overstock
17936,Ed Hardy Mens Worship The Ink Zip Up Sweater - Black,Fashion Hoodies & Sweatshirts,Ed Hardy,13,26.34,342.48,0.0,,1817,,,Dead Stock
18168,Wigwam Unisex Merino Comfort Hiker 2-Pack Sock,Active,Wigwam,19,18.03,342.48,0.011111111111111112,2026-04-22,2223,4,1710.0,Overstock
20689,Calvin Klein Mens Rinse Black Straight Leg Jean,Jeans,Calvin Klein,13,26.34,342.46,0.011111111111111112,2026-04-17,2258,9,1170.0,Overstock
17534,Unionbay Men's Long Sleeve Hugo Full Zip Sweater,Fashion Hoodies & Sweatshirts,UNIONBAY,22,15.56,342.43,0.011111111111111112,2026-02-18,2229,67,1980.0,Overstock
17793,Alternative Unisex 6.4 oz. Rocky Color-Blocked Full-Zip Hoodie - ECO GRY/ECO TRU BLK - XS,Fashion Hoodies & Sweatshirts,Alternative,8,42.8,342.38,0.0,,2272,,,Dead Stock
6421,Sanctuary Clothing Women's Catch Short,Shorts,Sanctuary,16,21.39,342.2,0.0,,2243,,,Dead Stock
14861,Freya Dotty Nursing Bra (2034),Maternity,Freya,11,31.1,342.14,0.0,,1822,,,Dead Stock
3145,Volcom Juniors Not So Classic Dress,Dresses,Volcom,16,21.38,342.14,0.011111111111111112,2026-02-14,2097,71,1440.0,Overstock
20993,Bullhead Mens Gravels Slim Inky Blue Jeans,Jeans,Bullhead,12,28.51,342.14,0.0,,2301,,,Dead Stock
20940,True Nation Big & Tall Loose-Fit Jeans,Jeans,True Nation,10,34.21,342.13,0.0,,2199,,,Dead Stock
