user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_cell,segment
57572,109,1,159.0,4,3,4,434,Potential Loyalists
16255,672,1,159.0,2,2,4,224,Hibernating
64446,105,1,159.0,4,3,4,434,Potential Loyalists
72193,1369,1,159.0,1,1,4,114,Hibernating
24432,191,1,159.0,4,4,4,444,Champions
81986,1650,1,159.0,1,1,4,114,Hibernating
44984,634,1,159.0,2,2,4,224,Hibernating
56594,192,1,159.0,4,4,4,444,Champions
62325,691,1,159.0,2,2,4,224,Hibernating
97021,1783,1,159.0,1,1,4,114,Hibernating
12507,1223,1,159.0,1,1,4,114,Hibernating
40969,355,1,159.0,3,3,4,334,Needs Attention
59372,314,1,159.0,3,3,4,334,Needs Attention
12643,245,1,159.0,4,4,4,444,Champions
79075,5,3,159.0,5,5,4,554,Champions
83410,1347,1,159.0,1,1,4,114,Hibernating
1153,2284,1,159.0,1,1,4,114,Hibernating
22009,499,1,159.0,3,3,4,334,Needs Attention
99980,365,2,159.0,3,4,4,344,Loyal
43710,1244,1,159.0,1,1,4,114,Hibernating
94843,572,1,159.0,2,2,4,224,Hibernating
46067,318,1,159.0,3,3,4,334,Needs Attention
98994,656,1,159.0,2,2,4,224,Hibernating
52920,152,1,159.0,4,4,4,444,Champions
95463,559,1,159.0,2,2,4,224,Hibernating
33173,831,1,159.0,2,2,4,224,Hibernating
54105,185,1,159.0,4,4,4,444,Champions
54858,1842,1,159.0,1,1,4,114,Hibernating
41618,1343,1,159.0,1,1,4,114,Hibernating
935,106,1,159.0,4,3,4,434,Potential Loyalists
80183,385,1,158.99,3,3,4,334,Needs Attention
90686,785,2,158.99,2,5,4,254,At Risk
88118,208,2,158.99,4,4,4,444,Champions
69749,162,1,158.99,4,4,4,444,Champions
23316,401,2,158.99,3,5,4,354,Loyal
95156,661,2,158.99,2,5,4,254,At Risk
52093,1302,1,158.99,1,1,4,114,Hibernating
93730,21,2,158.99,5,5,4,554,Champions
65116,39,2,158.99,5,5,4,554,Champions
83078,73,1,158.99,5,3,4,534,Potential Loyalists
12888,342,1,158.99,3,3,4,334,Needs Attention
35073,1375,1,158.99,1,1,4,114,Hibernating
99917,1351,1,158.99,1,1,4,114,Hibernating
50478,362,2,158.98,3,4,4,344,Loyal
2716,7,1,158.98,5,1,4,514,Potential Loyalists
89151,43,2,158.98,5,5,4,554,Champions
9337,59,2,158.97,5,5,4,554,Champions
36303,154,1,158.97,4,4,4,444,Champions
9984,1641,2,158.96,1,4,4,144,At Risk
77003,27,1,158.96,5,2,4,524,Potential Loyalists
97910,1039,1,158.95,1,1,4,114,Hibernating
89414,419,3,158.95,3,5,4,354,Loyal
93340,259,1,158.95,4,4,4,444,Champions
34771,33,2,158.95,5,5,4,554,Champions
75008,7,2,158.95,5,4,4,544,Champions
15872,176,2,158.95,4,4,4,444,Champions
21097,325,1,158.95,3,3,4,334,Needs Attention
64675,179,2,158.94,4,4,4,444,Champions
28430,11,3,158.94,5,5,4,554,Champions
46114,460,3,158.94,3,5,4,354,Loyal
69340,322,1,158.94,3,3,4,334,Needs Attention
82669,1070,1,158.94,1,1,4,114,Hibernating
42956,42,2,158.93,5,5,4,554,Champions
28760,431,2,158.92,3,5,4,354,Loyal
27666,248,2,158.91,4,4,4,444,Champions
69955,1568,1,158.91,1,1,4,114,Hibernating
30193,805,1,158.9,2,2,4,224,Hibernating
56557,103,2,158.89,4,4,4,444,Champions
97930,570,1,158.89,2,2,4,224,Hibernating
26381,397,1,158.89,3,3,4,334,Needs Attention
48990,777,1,158.88,2,2,4,224,Hibernating
83915,1601,2,158.88,1,4,4,144,At Risk
61116,265,1,158.86,4,4,4,444,Champions
15781,500,1,158.85,3,3,4,334,Needs Attention
41956,485,1,158.85,3,3,4,334,Needs Attention
93792,896,2,158.84,2,5,4,254,At Risk
159,26,3,158.82,5,5,4,554,Champions
7364,1123,1,158.78,1,1,4,114,Hibernating
11495,136,1,158.76,4,4,4,444,Champions
70645,370,1,158.76,3,3,4,334,Needs Attention
1714,113,4,158.75,4,5,4,454,Champions
53841,270,1,158.75,4,4,4,444,Champions
53770,296,2,158.74,3,4,4,344,Loyal
54173,14,3,158.72,5,5,4,554,Champions
40889,745,2,158.7,2,5,4,254,At Risk
99095,691,1,158.67,2,2,4,224,Hibernating
48644,4,2,158.67,5,4,4,544,Champions
25830,1422,2,158.66,1,4,4,144,At Risk
50197,7,3,158.66,5,5,4,554,Champions
28257,253,3,158.63,4,5,4,454,Champions
79839,318,3,158.6,3,5,4,354,Loyal
99671,19,1,158.59,5,2,4,524,Potential Loyalists
19838,15,3,158.58,5,5,4,554,Champions
32622,752,3,158.55,2,5,4,254,At Risk
50220,13,1,158.55,5,2,4,524,Potential Loyalists
55629,1615,2,158.51,1,4,4,144,At Risk
94613,96,3,158.5,4,5,4,454,Champions
89165,1359,1,158.5,1,1,4,114,Hibernating
58847,1408,1,158.5,1,1,4,114,Hibernating
71906,6,2,158.5,5,4,4,544,Champions
78174,289,2,158.5,3,4,4,344,Loyal
31697,197,1,158.5,4,4,4,444,Champions
58321,1050,2,158.5,1,5,4,154,At Risk
97495,315,2,158.49,3,4,4,344,Loyal
10382,1255,2,158.49,1,4,4,144,At Risk
53915,881,1,158.49,2,2,4,224,Hibernating
22743,556,2,158.48,2,5,4,254,At Risk
48975,1021,3,158.45,2,5,4,254,At Risk
70844,280,2,158.42,3,4,4,344,Loyal
75570,1093,3,158.4,1,5,4,154,At Risk
97752,1733,1,158.4,1,1,4,114,Hibernating
71865,707,1,158.4,2,2,4,224,Hibernating
91358,566,2,158.36,2,5,4,254,At Risk
11404,53,3,158.36,5,5,4,554,Champions
23396,997,4,158.33,2,5,4,254,At Risk
15240,85,1,158.33,5,3,4,534,Potential Loyalists
29422,42,1,158.33,5,2,4,524,Potential Loyalists
72792,807,1,158.33,2,2,4,224,Hibernating
68147,1934,1,158.33,1,1,4,114,Hibernating
65258,466,1,158.33,3,3,4,334,Needs Attention
96343,1519,1,158.33,1,1,4,114,Hibernating
55154,127,2,158.31,4,4,4,444,Champions
20791,24,2,158.28,5,5,4,554,Champions
77319,265,1,158.27,4,4,4,444,Champions
79653,43,2,158.21,5,5,4,554,Champions
6223,27,1,158.18,5,2,4,524,Potential Loyalists
24411,110,2,158.15,4,4,4,444,Champions
55410,203,2,158.15,4,4,4,444,Champions
95639,669,1,158.13,2,2,4,224,Hibernating
53090,1125,2,158.13,1,4,4,144,At Risk
37811,139,2,158.07,4,4,4,444,Champions
83235,50,2,158.05,5,5,4,554,Champions
17496,207,2,158.02,4,4,4,444,Champions
28017,144,1,158.0,4,4,4,444,Champions
73199,275,1,158.0,3,3,4,334,Needs Attention
3323,178,1,158.0,4,4,4,444,Champions
2564,9,1,158.0,5,1,4,514,Potential Loyalists
64345,1586,1,158.0,1,1,4,114,Hibernating
43616,887,1,158.0,2,2,4,224,Hibernating
46151,1020,1,158.0,2,2,4,224,Hibernating
1529,80,1,158.0,5,3,4,534,Potential Loyalists
71237,373,1,158.0,3,3,4,334,Needs Attention
67740,334,1,158.0,3,3,4,334,Needs Attention
50322,2017,1,158.0,1,1,4,114,Hibernating
59875,1142,1,158.0,1,1,4,114,Hibernating
97591,119,1,158.0,4,3,4,434,Potential Loyalists
96929,331,1,158.0,3,3,4,334,Needs Attention
78726,95,1,158.0,4,3,4,434,Potential Loyalists
38277,109,1,158.0,4,3,4,434,Potential Loyalists
16959,2181,1,158.0,1,1,4,114,Hibernating
105,1204,1,158.0,1,1,4,114,Hibernating
6844,351,2,158.0,3,4,4,344,Loyal
3365,399,1,158.0,3,3,4,334,Needs Attention
52163,618,1,158.0,2,2,4,224,Hibernating
94688,384,1,158.0,3,3,4,334,Needs Attention
79000,180,1,158.0,4,4,4,444,Champions
66216,5,1,158.0,5,1,4,514,Potential Loyalists
61197,253,1,158.0,4,4,4,444,Champions
16244,1013,1,158.0,2,2,4,224,Hibernating
308,1409,1,158.0,1,1,4,114,Hibernating
83532,638,1,158.0,2,2,4,224,Hibernating
87691,70,1,158.0,5,3,4,534,Potential Loyalists
21052,1033,1,158.0,1,1,4,114,Hibernating
69665,622,1,158.0,2,2,4,224,Hibernating
68393,9,1,158.0,5,1,4,514,Potential Loyalists
88535,1565,1,158.0,1,1,4,114,Hibernating
59417,94,2,158.0,4,4,4,444,Champions
22589,820,1,158.0,2,2,4,224,Hibernating
29767,1595,1,158.0,1,1,4,114,Hibernating
20177,167,1,158.0,4,4,4,444,Champions
94529,411,1,158.0,3,3,4,334,Needs Attention
83690,1235,1,158.0,1,1,4,114,Hibernating
48506,213,1,158.0,4,4,4,444,Champions
56211,85,2,158.0,5,5,4,554,Champions
93398,187,1,158.0,4,4,4,444,Champions
5238,1673,1,158.0,1,1,4,114,Hibernating
26855,1434,1,158.0,1,1,4,114,Hibernating
41213,2135,1,158.0,1,1,4,114,Hibernating
92250,350,1,158.0,3,3,4,334,Needs Attention
68026,507,1,158.0,3,3,4,334,Needs Attention
98518,593,1,158.0,2,2,4,224,Hibernating
1645,273,1,158.0,3,3,4,334,Needs Attention
42746,363,2,158.0,3,4,4,344,Loyal
70817,5,1,158.0,5,1,4,514,Potential Loyalists
39427,1784,1,158.0,1,1,4,114,Hibernating
76088,1250,1,158.0,1,1,4,114,Hibernating
18251,33,1,158.0,5,2,4,524,Potential Loyalists
23060,98,1,158.0,4,3,4,434,Potential Loyalists
22281,395,1,158.0,3,3,4,334,Needs Attention
18301,395,1,158.0,3,3,4,334,Needs Attention
15890,176,1,158.0,4,4,4,444,Champions
83815,989,1,158.0,2,2,4,224,Hibernating
17285,677,1,158.0,2,2,4,224,Hibernating
75555,233,1,158.0,4,4,4,444,Champions
15359,877,1,158.0,2,2,4,224,Hibernating
10909,6,1,158.0,5,1,4,514,Potential Loyalists
29071,104,1,158.0,4,3,4,434,Potential Loyalists
2726,1341,1,158.0,1,1,4,114,Hibernating
49566,9,2,158.0,5,5,4,554,Champions
40272,2165,1,158.0,1,1,4,114,Hibernating
89255,10,1,158.0,5,1,4,514,Potential Loyalists
84693,209,1,158.0,4,4,4,444,Champions
72128,1895,1,158.0,1,1,4,114,Hibernating
27015,10,1,158.0,5,1,4,514,Potential Loyalists
87588,8,1,158.0,5,1,4,514,Potential Loyalists
37806,676,1,158.0,2,2,4,224,Hibernating
81226,944,1,158.0,2,2,4,224,Hibernating
79522,156,1,158.0,4,4,4,444,Champions
49439,926,1,158.0,2,2,4,224,Hibernating
25616,53,1,158.0,5,2,4,524,Potential Loyalists
68969,935,1,158.0,2,2,4,224,Hibernating
99971,784,1,158.0,2,2,4,224,Hibernating
4308,705,1,158.0,2,2,4,224,Hibernating
53489,282,1,158.0,3,3,4,334,Needs Attention
19773,223,2,158.0,4,4,4,444,Champions
48564,1100,1,158.0,1,1,4,114,Hibernating
15191,69,1,158.0,5,3,4,534,Potential Loyalists
66892,2457,1,158.0,1,1,4,114,Hibernating
66549,366,1,158.0,3,3,4,334,Needs Attention
71443,172,1,158.0,4,4,4,444,Champions
10345,565,1,158.0,2,2,4,224,Hibernating
32887,1423,1,158.0,1,1,4,114,Hibernating
64137,675,1,158.0,2,2,4,224,Hibernating
2691,26,3,157.99,5,5,4,554,Champions
43962,441,1,157.99,3,3,4,334,Needs Attention
75383,250,2,157.99,4,4,4,444,Champions
15775,1040,1,157.99,1,1,4,114,Hibernating
13106,51,2,157.99,5,5,4,554,Champions
93855,260,2,157.99,4,4,4,444,Champions
55035,1300,2,157.99,1,4,4,144,At Risk
67921,2042,1,157.99,1,1,4,114,Hibernating
39700,177,3,157.99,4,5,4,454,Champions
55990,2325,2,157.99,1,4,4,144,At Risk
60283,701,2,157.99,2,5,4,254,At Risk
63112,313,2,157.99,3,4,4,344,Loyal
25902,268,1,157.99,4,4,4,444,Champions
46993,48,2,157.99,5,5,4,554,Champions
48106,298,1,157.99,3,3,4,334,Needs Attention
58617,942,2,157.98,2,5,4,254,At Risk
2890,610,2,157.98,2,5,4,254,At Risk
32447,1411,1,157.98,1,1,4,114,Hibernating
68840,882,3,157.98,2,5,4,254,At Risk
95700,967,2,157.97,2,5,4,254,At Risk
16489,154,2,157.97,4,4,4,444,Champions
203,130,2,157.97,4,4,4,444,Champions
49034,294,2,157.97,3,4,4,344,Loyal
49544,352,1,157.96,3,3,4,334,Needs Attention
38704,926,3,157.96,2,5,4,254,At Risk
77663,1101,1,157.95,1,1,4,114,Hibernating
37595,1548,1,157.95,1,1,4,114,Hibernating
35270,53,2,157.95,5,5,4,554,Champions
52621,904,1,157.95,2,2,4,224,Hibernating
57703,74,2,157.95,5,5,4,554,Champions
60186,25,3,157.95,5,5,4,554,Champions
26545,2139,1,157.94,1,1,4,114,Hibernating
84095,643,2,157.94,2,5,4,254,At Risk
79413,1408,2,157.94,1,4,4,144,At Risk
21944,76,2,157.94,5,5,4,554,Champions
19140,178,1,157.94,4,4,4,444,Champions
52905,18,4,157.94,5,5,4,554,Champions
81763,578,1,157.94,2,2,4,224,Hibernating
10312,2042,2,157.93,1,4,4,144,At Risk
51199,1182,1,157.93,1,1,4,114,Hibernating
74708,1400,2,157.92,1,4,4,144,At Risk
27091,37,3,157.9,5,5,4,554,Champions
54689,1378,2,157.9,1,4,4,144,At Risk
6708,119,3,157.9,4,5,4,454,Champions
35374,33,3,157.9,5,5,4,554,Champions
99809,196,1,157.9,4,4,4,444,Champions
30092,747,1,157.89,2,2,4,224,Hibernating
60546,1908,1,157.89,1,1,4,114,Hibernating
66148,683,1,157.89,2,2,4,224,Hibernating
1061,561,1,157.89,2,2,4,224,Hibernating
74780,482,1,157.89,3,3,4,334,Needs Attention
1583,434,1,157.89,3,3,4,334,Needs Attention
65447,1075,1,157.88,1,1,4,114,Hibernating
2706,791,2,157.88,2,5,4,254,At Risk
39381,642,1,157.88,2,2,4,224,Hibernating
62993,1207,2,157.87,1,4,4,144,At Risk
35376,243,1,157.87,4,4,4,444,Champions
60356,5,3,157.85,5,5,4,554,Champions
46084,270,2,157.84,4,4,4,444,Champions
25265,737,2,157.84,2,5,4,254,At Risk
72123,46,3,157.84,5,5,4,554,Champions
78637,684,1,157.78,2,2,4,224,Hibernating
79745,95,3,157.73,4,5,4,454,Champions
91024,342,2,157.7,3,4,4,344,Loyal
24651,2559,1,157.69,1,1,4,114,Hibernating
14305,108,1,157.65,4,3,4,434,Potential Loyalists
44980,1968,1,157.6,1,1,4,114,Hibernating
78675,927,2,157.6,2,5,4,254,At Risk
24799,465,2,157.6,3,5,4,354,Loyal
32989,236,1,157.59,4,4,4,444,Champions
77061,228,3,157.59,4,5,4,454,Champions
92587,476,2,157.58,3,5,4,354,Loyal
46054,695,2,157.5,2,5,4,254,At Risk
49530,5,1,157.5,5,1,4,514,Potential Loyalists
18704,511,1,157.5,3,3,4,334,Needs Attention
86274,560,1,157.5,2,2,4,224,Hibernating
75783,268,1,157.5,4,4,4,444,Champions
12614,380,1,157.5,3,3,4,334,Needs Attention
49211,1063,2,157.5,1,5,4,154,At Risk
86297,815,1,157.5,2,2,4,224,Hibernating
86100,8,1,157.5,5,1,4,514,Potential Loyalists
79372,1142,1,157.5,1,1,4,114,Hibernating
38600,124,1,157.5,4,3,4,434,Potential Loyalists
59666,495,1,157.5,3,3,4,334,Needs Attention
14448,611,1,157.5,2,2,4,224,Hibernating
66118,1308,1,157.5,1,1,4,114,Hibernating
19388,1083,1,157.5,1,1,4,114,Hibernating
57948,91,1,157.5,5,3,4,534,Potential Loyalists
62300,30,1,157.5,5,2,4,524,Potential Loyalists
42765,308,1,157.5,3,3,4,334,Needs Attention
42226,368,1,157.5,3,3,4,334,Needs Attention
7363,369,1,157.5,3,3,4,334,Needs Attention
76777,50,1,157.5,5,2,4,524,Potential Loyalists
96980,793,1,157.5,2,2,4,224,Hibernating
21029,215,1,157.5,4,4,4,444,Champions
75364,507,1,157.5,3,3,4,334,Needs Attention
29233,173,2,157.49,4,4,4,444,Champions
65744,1075,3,157.49,1,5,4,154,At Risk
52773,610,2,157.48,2,5,4,254,At Risk
3168,774,2,157.47,2,5,4,254,At Risk
68562,355,1,157.46,3,3,4,334,Needs Attention
94753,709,1,157.45,2,2,4,224,Hibernating
13734,10,2,157.45,5,5,4,554,Champions
35996,91,2,157.42,5,5,4,554,Champions
581,203,4,157.41,4,5,4,454,Champions
63282,322,2,157.41,3,4,4,344,Loyal
5230,1716,1,157.4,1,1,4,114,Hibernating
92976,762,3,157.39,2,5,4,254,At Risk
61271,450,2,157.39,3,5,4,354,Loyal
70460,22,3,157.39,5,5,4,554,Champions
22610,136,1,157.38,4,4,4,444,Champions
40224,569,2,157.35,2,5,4,254,At Risk
44782,780,1,157.33,2,2,4,224,Hibernating
21725,84,3,157.33,5,5,4,554,Champions
24427,1035,1,157.3,1,1,4,114,Hibernating
13712,609,1,157.3,2,2,4,224,Hibernating
96163,159,2,157.29,4,4,4,444,Champions
17663,590,2,157.29,2,5,4,254,At Risk
91798,300,1,157.29,3,3,4,334,Needs Attention
73770,145,2,157.28,4,4,4,444,Champions
82241,89,1,157.22,5,3,4,534,Potential Loyalists
72177,296,2,157.18,3,4,4,344,Loyal
35794,50,2,157.17,5,5,4,554,Champions
52362,144,2,157.16,4,4,4,444,Champions
79911,1187,2,157.14,1,4,4,144,At Risk
27235,752,2,157.14,2,5,4,254,At Risk
5959,474,1,157.12,3,3,4,334,Needs Attention
69629,483,2,157.12,3,5,4,354,Loyal
79324,161,2,157.1,4,4,4,444,Champions
77837,50,3,157.1,5,5,4,554,Champions
53361,536,1,157.05,3,3,4,334,Needs Attention
17083,25,2,157.0,5,5,4,554,Champions
56308,523,1,157.0,3,3,4,334,Needs Attention
85120,417,1,157.0,3,3,4,334,Needs Attention
1891,238,1,157.0,4,4,4,444,Champions
28026,62,2,157.0,5,5,4,554,Champions
34268,121,1,157.0,4,3,4,434,Potential Loyalists
20504,661,2,157.0,2,5,4,254,At Risk
77436,1580,2,157.0,1,4,4,144,At Risk
60154,1093,2,157.0,1,4,4,144,At Risk
93096,1670,1,157.0,1,1,4,114,Hibernating
13216,212,1,156.99,4,4,4,444,Champions
5348,5,3,156.99,5,5,4,554,Champions
63717,1955,1,156.99,1,1,4,114,Hibernating
33828,510,1,156.99,3,3,4,334,Needs Attention
82215,31,1,156.99,5,2,4,524,Potential Loyalists
41952,51,1,156.99,5,2,4,524,Potential Loyalists
29133,575,2,156.99,2,5,4,254,At Risk
36045,539,1,156.99,3,3,4,334,Needs Attention
37610,599,1,156.99,2,2,4,224,Hibernating
28632,289,2,156.99,3,4,4,344,Loyal
40598,461,3,156.98,3,5,4,354,Loyal
26754,1542,1,156.98,1,1,4,114,Hibernating
6783,281,2,156.98,3,4,4,344,Loyal
75787,1456,1,156.98,1,1,4,114,Hibernating
93606,252,2,156.98,4,4,4,444,Champions
35652,318,2,156.98,3,4,4,344,Loyal
60132,17,2,156.98,5,5,4,554,Champions
96619,168,3,156.98,4,5,4,454,Champions
51702,15,2,156.97,5,5,4,554,Champions
35731,303,2,156.97,3,4,4,344,Loyal
82981,797,2,156.97,2,5,4,254,At Risk
28560,208,2,156.96,4,4,4,444,Champions
67366,751,1,156.95,2,2,4,224,Hibernating
54352,17,1,156.95,5,2,4,524,Potential Loyalists
36684,30,1,156.95,5,2,4,524,Potential Loyalists
22207,800,2,156.94,2,5,4,254,At Risk
77428,293,2,156.93,3,4,4,344,Loyal
48573,2005,1,156.93,1,1,4,114,Hibernating
43166,455,2,156.93,3,5,4,354,Loyal
83770,413,1,156.93,3,3,4,334,Needs Attention
41997,1191,1,156.92,1,1,4,114,Hibernating
92592,328,1,156.91,3,3,4,334,Needs Attention
44592,944,1,156.91,2,2,4,224,Hibernating
51074,97,2,156.9,4,4,4,444,Champions
94346,27,3,156.9,5,5,4,554,Champions
1608,519,2,156.87,3,5,4,354,Loyal
73899,491,2,156.86,3,5,4,354,Loyal
44141,1644,1,156.86,1,1,4,114,Hibernating
39762,371,1,156.83,3,3,4,334,Needs Attention
73406,488,2,156.83,3,5,4,354,Loyal
32935,465,1,156.83,3,3,4,334,Needs Attention
60928,274,2,156.82,3,4,4,344,Loyal
15136,141,2,156.79,4,4,4,444,Champions
82665,658,1,156.78,2,2,4,224,Hibernating
18159,196,1,156.76,4,4,4,444,Champions
77641,486,1,156.75,3,3,4,334,Needs Attention
8720,277,1,156.75,3,3,4,334,Needs Attention
36083,829,2,156.75,2,5,4,254,At Risk
18076,576,1,156.7,2,2,4,224,Hibernating
10517,38,1,156.63,5,2,4,524,Potential Loyalists
34115,930,2,156.62,2,5,4,254,At Risk
94052,1420,1,156.6,1,1,4,114,Hibernating
71209,195,1,156.59,4,4,4,444,Champions
35764,474,4,156.51,3,5,4,354,Loyal
99097,486,1,156.5,3,3,4,334,Needs Attention
88970,179,2,156.5,4,4,4,444,Champions
97039,60,2,156.5,5,5,4,554,Champions
6229,469,1,156.49,3,3,4,334,Needs Attention
17588,191,2,156.49,4,4,4,444,Champions
87819,450,2,156.49,3,5,4,354,Loyal
23087,23,1,156.49,5,2,4,524,Potential Loyalists
41678,125,2,156.49,4,4,4,444,Champions
20457,1133,2,156.48,1,4,4,144,At Risk
36536,543,2,156.46,3,5,4,354,Loyal
14219,431,1,156.46,3,3,4,334,Needs Attention
35455,5,3,156.45,5,5,4,554,Champions
23427,476,1,156.45,3,3,4,334,Needs Attention
69622,898,1,156.45,2,2,4,224,Hibernating
42018,1499,1,156.43,1,1,4,114,Hibernating
64416,1033,2,156.38,1,5,4,154,At Risk
40440,507,1,156.34,3,3,4,334,Needs Attention
40515,504,1,156.34,3,3,4,334,Needs Attention
80337,871,3,156.32,2,5,4,254,At Risk
94425,549,1,156.28,3,3,4,334,Needs Attention
28649,855,2,156.27,2,5,4,254,At Risk
13956,28,1,156.24,5,2,4,524,Potential Loyalists
89038,159,1,156.24,4,4,4,444,Champions
84156,88,3,156.17,5,5,4,554,Champions
30051,71,2,156.17,5,5,4,554,Champions
43884,19,3,156.08,5,5,4,554,Champions
83485,316,2,156.0,3,4,4,344,Loyal
91755,356,1,156.0,3,3,4,334,Needs Attention
43247,549,1,156.0,3,3,4,334,Needs Attention
96093,862,2,156.0,2,5,4,254,At Risk
69848,69,1,156.0,5,3,4,534,Potential Loyalists
72587,733,3,156.0,2,5,4,254,At Risk
66333,1354,2,156.0,1,4,4,144,At Risk
30277,198,1,156.0,4,4,4,444,Champions
79333,51,1,156.0,5,2,4,524,Potential Loyalists
95862,379,2,156.0,3,5,4,354,Loyal
50966,2250,1,156.0,1,1,4,114,Hibernating
52200,134,2,156.0,4,4,4,444,Champions
27917,3,2,155.99,5,4,4,544,Champions
7167,1004,1,155.99,2,2,4,224,Hibernating
6709,252,2,155.99,4,4,4,444,Champions
75600,52,3,155.99,5,5,4,554,Champions
85739,596,1,155.99,2,2,4,224,Hibernating
93017,219,1,155.99,4,4,4,444,Champions
50763,445,2,155.99,3,5,4,354,Loyal
51839,162,1,155.99,4,4,4,444,Champions
71956,1545,2,155.99,1,4,4,144,At Risk
69575,1286,2,155.99,1,4,4,144,At Risk
66687,153,1,155.99,4,4,4,444,Champions
42579,518,2,155.98,3,5,4,354,Loyal
91983,437,1,155.98,3,3,4,334,Needs Attention
69969,1938,1,155.98,1,1,4,114,Hibernating
46012,851,3,155.97,2,5,4,254,At Risk
33479,313,1,155.96,3,3,4,334,Needs Attention
24473,211,2,155.96,4,4,4,444,Champions
93181,33,3,155.96,5,5,4,554,Champions
70270,753,1,155.95,2,2,4,224,Hibernating
24488,1710,1,155.94,1,1,4,114,Hibernating
84782,84,2,155.94,5,5,4,554,Champions
66340,128,1,155.94,4,3,4,434,Potential Loyalists
88369,329,2,155.94,3,4,4,344,Loyal
56571,300,2,155.94,3,4,4,344,Loyal
75955,194,3,155.93,4,5,4,454,Champions
15504,1008,1,155.93,2,2,4,224,Hibernating
34712,206,1,155.92,4,4,4,444,Champions
87523,79,2,155.9,5,5,4,554,Champions
9048,310,1,155.9,3,3,4,334,Needs Attention
98863,617,2,155.89,2,5,4,254,At Risk
46466,71,1,155.88,5,3,4,534,Potential Loyalists
70808,151,2,155.88,4,4,4,444,Champions
48724,25,3,155.88,5,5,4,554,Champions
89574,5,4,155.88,5,5,4,554,Champions
22880,252,2,155.84,4,4,4,444,Champions
88673,38,1,155.84,5,2,4,524,Potential Loyalists
39809,1249,1,155.81,1,1,4,114,Hibernating
51956,884,2,155.76,2,5,4,254,At Risk
39485,132,3,155.76,4,5,4,454,Champions
69817,1086,2,155.7,1,4,4,144,At Risk
93085,499,1,155.69,3,3,4,334,Needs Attention
15859,586,1,155.69,2,2,4,224,Hibernating
83404,44,2,155.67,5,5,4,554,Champions
29881,67,2,155.64,5,5,4,554,Champions
88337,361,3,155.57,3,5,4,354,Loyal
36865,129,2,155.56,4,4,4,444,Champions
15565,305,2,155.55,3,4,4,344,Loyal
11356,840,1,155.55,2,2,4,224,Hibernating
82553,1456,1,155.55,1,1,4,114,Hibernating
35330,713,2,155.5,2,5,4,254,At Risk
20449,417,1,155.5,3,3,4,334,Needs Attention
63118,2,2,155.5,5,4,4,544,Champions
92821,199,2,155.5,4,4,4,444,Champions
15612,1290,2,155.49,1,4,4,144,At Risk
33982,583,2,155.49,2,5,4,254,At Risk
95103,150,3,155.49,4,5,4,454,Champions
3079,543,2,155.48,3,5,4,354,Loyal
86864,401,4,155.48,3,5,4,354,Loyal
51655,894,1,155.48,2,2,4,224,Hibernating
5824,85,3,155.48,5,5,4,554,Champions
17441,156,1,155.47,4,4,4,444,Champions
20574,1014,1,155.47,2,2,4,224,Hibernating
72382,151,1,155.46,4,4,4,444,Champions
69810,618,1,155.45,2,2,4,224,Hibernating
58062,807,1,155.45,2,2,4,224,Hibernating
47306,21,2,155.45,5,5,4,554,Champions
94647,126,2,155.44,4,4,4,444,Champions
60538,511,2,155.44,3,5,4,354,Loyal
153,6,2,155.4,5,4,4,544,Champions
78292,1376,1,155.39,1,1,4,114,Hibernating
96445,340,1,155.38,3,3,4,334,Needs Attention
45040,685,2,155.34,2,5,4,254,At Risk
51123,105,1,155.28,4,3,4,434,Potential Loyalists
91114,951,2,155.28,2,5,4,254,At Risk
59971,164,2,155.25,4,4,4,444,Champions
20985,934,2,155.24,2,5,4,254,At Risk
35647,782,2,155.22,2,5,4,254,At Risk
56631,19,1,155.21,5,2,4,524,Potential Loyalists
24367,632,3,155.2,2,5,4,254,At Risk
20377,206,2,155.19,4,4,4,444,Champions
95129,373,2,155.18,3,5,4,354,Loyal
37639,1209,1,155.17,1,1,4,114,Hibernating
56574,1126,1,155.16,1,1,4,114,Hibernating
20681,1022,1,155.15,1,1,4,114,Hibernating
75622,325,1,155.12,3,3,4,334,Needs Attention
18031,236,1,155.12,4,4,4,444,Champions
28354,1842,1,155.12,1,1,4,114,Hibernating
57437,799,2,155.03,2,5,4,254,At Risk
74109,2400,1,155.0,1,1,4,114,Hibernating
10305,2,1,155.0,5,1,4,514,Potential Loyalists
45009,1154,1,155.0,1,1,4,114,Hibernating
61738,749,1,155.0,2,2,4,224,Hibernating
11046,1690,1,155.0,1,1,4,114,Hibernating
66197,1473,1,155.0,1,1,4,114,Hibernating
43771,370,1,155.0,3,3,4,334,Needs Attention
73455,2266,1,155.0,1,1,4,114,Hibernating
30212,884,1,155.0,2,2,4,224,Hibernating
59915,36,1,155.0,5,2,4,524,Potential Loyalists
71711,1102,1,155.0,1,1,4,114,Hibernating
83168,789,2,155.0,2,5,4,254,At Risk
30932,189,1,155.0,4,4,4,444,Champions
81698,389,1,155.0,3,3,4,334,Needs Attention
22298,115,1,155.0,4,3,4,434,Potential Loyalists
